GEO_ID,NAME,totalpopover16,laborforceparticipationrate,unemploymentrate,popabove20underpovertylevel
1400000US26073940500,"Census Tract 9405, Isabella County, Michigan",2338,69,4.8,64.2
1400000US26073940600,"Census Tract 9406, Isabella County, Michigan",4278,67,4.7,54.1
1400000US26075000100,"Census Tract 1, Jackson County, Michigan",2125,66.3,7.7,51
1400000US26075000200,"Census Tract 2, Jackson County, Michigan",2215,49.6,18.5,50.5
1400000US26075000400,"Census Tract 4, Jackson County, Michigan",3062,62.3,5.7,36.1
1400000US26075000500,"Census Tract 5, Jackson County, Michigan",1334,62.8,6.6,53
1400000US26075000600,"Census Tract 6, Jackson County, Michigan",842,26.6,17.4,23.3
1400000US26075000800,"Census Tract 8, Jackson County, Michigan",3561,69.8,1.9,19.5
1400000US26075000900,"Census Tract 9, Jackson County, Michigan",2525,68.9,12.8,42.1
1400000US26075001000,"Census Tract 10, Jackson County, Michigan",1746,56.4,13.7,47.8
1400000US26075001100,"Census Tract 11, Jackson County, Michigan",1420,57,20.6,49.3
1400000US26075001200,"Census Tract 12, Jackson County, Michigan",1732,59.1,10,39.2
1400000US26075001300,"Census Tract 13, Jackson County, Michigan",1889,53.4,5.8,48.9
1400000US26075005000,"Census Tract 50, Jackson County, Michigan",1734,57.1,9.4,62.8
1400000US26075005100,"Census Tract 51, Jackson County, Michigan",3436,58.4,4.4,29.4
1400000US26075005200,"Census Tract 52, Jackson County, Michigan",5412,61.3,3.7,28.2
1400000US26075005301,"Census Tract 53.01, Jackson County, Michigan",3816,59.5,3.5,50.3
1400000US26075005302,"Census Tract 53.02, Jackson County, Michigan",3186,57.8,1.6,45
1400000US26075005400,"Census Tract 54, Jackson County, Michigan",5361,59,2.9,67.8
1400000US26075005500,"Census Tract 55, Jackson County, Michigan",3954,57.7,7.2,41
1400000US26075005600,"Census Tract 56, Jackson County, Michigan",5679,56.7,5.6,50.3
1400000US26075005700,"Census Tract 57, Jackson County, Michigan",2438,61.9,8.7,24.6
1400000US26075005800,"Census Tract 58, Jackson County, Michigan",5052,0,-,-
1400000US26075005900,"Census Tract 59, Jackson County, Michigan",3753,23.9,12.5,31.3
1400000US26075006000,"Census Tract 60, Jackson County, Michigan",5579,64.4,7.6,40
1400000US26075006100,"Census Tract 61, Jackson County, Michigan",5360,61.5,10.8,47.8
1400000US26075006200,"Census Tract 62, Jackson County, Michigan",5579,60.3,6.6,72.5
1400000US26075006301,"Census Tract 63.01, Jackson County, Michigan",2528,61.1,4.9,31.1
1400000US26075006303,"Census Tract 63.03, Jackson County, Michigan",3673,57.7,5.8,26.4
1400000US26075006304,"Census Tract 63.04, Jackson County, Michigan",2396,56.9,5.6,42.9
1400000US26075006401,"Census Tract 64.01, Jackson County, Michigan",2398,62,8.3,20
1400000US26075006402,"Census Tract 64.02, Jackson County, Michigan",5582,60.6,5.5,37
1400000US26075006500,"Census Tract 65, Jackson County, Michigan",5476,59.6,9.9,62
1400000US26075006600,"Census Tract 66, Jackson County, Michigan",3924,58.8,7.6,37
1400000US26075006701,"Census Tract 67.01, Jackson County, Michigan",4011,63.2,8,54.5
1400000US26075006702,"Census Tract 67.02, Jackson County, Michigan",4001,59.3,4.3,61.6
1400000US26075006801,"Census Tract 68.01, Jackson County, Michigan",2618,58.4,6.1,14.9
1400000US26075006803,"Census Tract 68.03, Jackson County, Michigan",2479,52.5,7,80.1
1400000US26075006804,"Census Tract 68.04, Jackson County, Michigan",4619,67.9,3.1,42
1400000US26075006900,"Census Tract 69, Jackson County, Michigan",2255,55.7,8.4,36.1
1400000US26077000100,"Census Tract 1, Kalamazoo County, Michigan",1742,67.7,13.7,65.7
1400000US26077000201,"Census Tract 2.01, Kalamazoo County, Michigan",2125,60,10.9,53.1
1400000US26077000202,"Census Tract 2.02, Kalamazoo County, Michigan",733,55.4,19.5,64.8
1400000US26077000300,"Census Tract 3, Kalamazoo County, Michigan",2848,47.9,16.8,33.9
1400000US26077000500,"Census Tract 5, Kalamazoo County, Michigan",3459,65.2,11.3,49
1400000US26077000600,"Census Tract 6, Kalamazoo County, Michigan",4753,79,4.6,66
1400000US26077000900,"Census Tract 9, Kalamazoo County, Michigan",665,56.5,16.5,49.4
1400000US26077001000,"Census Tract 10, Kalamazoo County, Michigan",4280,61.6,14.8,55.7
1400000US26077001100,"Census Tract 11, Kalamazoo County, Michigan",1448,69.6,3,64.8
1400000US26077001200,"Census Tract 12, Kalamazoo County, Michigan",2172,68.1,2.5,78.5
1400000US26077001300,"Census Tract 13, Kalamazoo County, Michigan",1532,67.8,8.4,52.3
1400000US26077001501,"Census Tract 15.01, Kalamazoo County, Michigan",3466,63.2,9.6,52.7
1400000US26077001502,"Census Tract 15.02, Kalamazoo County, Michigan",3788,67.8,4,72.3
1400000US26077001503,"Census Tract 15.03, Kalamazoo County, Michigan",4016,72.1,1.9,74.3
1400000US26077001504,"Census Tract 15.04, Kalamazoo County, Michigan",5019,57.1,10.3,48.7
1400000US26077001506,"Census Tract 15.06, Kalamazoo County, Michigan",7390,72.5,9.3,75.7
1400000US26077001507,"Census Tract 15.07, Kalamazoo County, Michigan",6070,68.1,9.8,64.9
1400000US26077001601,"Census Tract 16.01, Kalamazoo County, Michigan",2242,65.6,10.5,64.4
1400000US26077001603,"Census Tract 16.03, Kalamazoo County, Michigan",1348,80.2,4.3,54.5
1400000US26077001604,"Census Tract 16.04, Kalamazoo County, Michigan",1551,63.6,4.7,78.9
1400000US26077001701,"Census Tract 17.01, Kalamazoo County, Michigan",2901,73,6.6,64
1400000US26077001702,"Census Tract 17.02, Kalamazoo County, Michigan",3127,74,5.7,62.2
1400000US26077001801,"Census Tract 18.01, Kalamazoo County, Michigan",3234,54.1,7.5,39.4
1400000US26077001802,"Census Tract 18.02, Kalamazoo County, Michigan",3749,77.5,10.4,55.4
1400000US26077001803,"Census Tract 18.03, Kalamazoo County, Michigan",1814,58.9,11.8,53.7
1400000US26077001905,"Census Tract 19.05, Kalamazoo County, Michigan",4894,65.5,4.2,44.8
1400000US26077001906,"Census Tract 19.06, Kalamazoo County, Michigan",3839,74.4,5.3,52.2
1400000US26077001907,"Census Tract 19.07, Kalamazoo County, Michigan",3328,59.9,5.5,39.2
1400000US26077002002,"Census Tract 20.02, Kalamazoo County, Michigan",3228,72.5,2.8,66.7
1400000US26077002003,"Census Tract 20.03, Kalamazoo County, Michigan",4791,72.9,6.4,67.3
1400000US26077002004,"Census Tract 20.04, Kalamazoo County, Michigan",3148,63.2,2.3,49.1
1400000US26077002005,"Census Tract 20.05, Kalamazoo County, Michigan",3047,69,4.3,52.5
1400000US26077002101,"Census Tract 21.01, Kalamazoo County, Michigan",6291,68,5.5,75.4
1400000US26077002102,"Census Tract 21.02, Kalamazoo County, Michigan",2277,67.6,6.5,89.3
1400000US26077002201,"Census Tract 22.01, Kalamazoo County, Michigan",1879,60.2,8,47.4
1400000US26077002202,"Census Tract 22.02, Kalamazoo County, Michigan",6772,71.3,5.3,65.7
1400000US26077002601,"Census Tract 26.01, Kalamazoo County, Michigan",4025,63.1,3.3,62.3
1400000US26077002700,"Census Tract 27, Kalamazoo County, Michigan",6497,65.6,0.8,93.1
1400000US26077002801,"Census Tract 28.01, Kalamazoo County, Michigan",3458,62.6,6.6,39.7
1400000US26077002802,"Census Tract 28.02, Kalamazoo County, Michigan",4711,60,2.9,48.5
1400000US26077002901,"Census Tract 29.01, Kalamazoo County, Michigan",3156,60.5,2.1,34.2
1400000US26077002903,"Census Tract 29.03, Kalamazoo County, Michigan",4878,64.6,13.6,71.7
1400000US26077002904,"Census Tract 29.04, Kalamazoo County, Michigan",7490,68.7,2.1,62.7
1400000US26077002905,"Census Tract 29.05, Kalamazoo County, Michigan",6678,57,6.8,74.2
1400000US26077003002,"Census Tract 30.02, Kalamazoo County, Michigan",1802,66.2,3.6,24.1
1400000US26077003003,"Census Tract 30.03, Kalamazoo County, Michigan",6522,64,3.8,29.1
1400000US26077003004,"Census Tract 30.04, Kalamazoo County, Michigan",5737,71.1,1,76.4
1400000US26077003302,"Census Tract 33.02, Kalamazoo County, Michigan",5167,69.7,3.6,56
1400000US26077003400,"Census Tract 34, Kalamazoo County, Michigan",3093,62.6,4.9,62.4
1400000US26077003500,"Census Tract 35, Kalamazoo County, Michigan",3676,71.5,3.6,59
1400000US26077005501,"Census Tract 55.01, Kalamazoo County, Michigan",3156,60.3,7,64.9
1400000US26077005502,"Census Tract 55.02, Kalamazoo County, Michigan",4281,71.2,10.4,51.1
1400000US26077006102,"Census Tract 61.02, Kalamazoo County, Michigan",2864,66.5,2.3,66
1400000US26077006103,"Census Tract 61.03, Kalamazoo County, Michigan",3972,65.2,2.6,42.4
1400000US26077006601,"Census Tract 66.01, Kalamazoo County, Michigan",3449,66,4.3,79.3
1400000US26077006701,"Census Tract 67.01, Kalamazoo County, Michigan",2057,61.6,6.2,47.2
1400000US26077006702,"Census Tract 67.02, Kalamazoo County, Michigan",4907,67.7,3.1,65.4
1400000US26079950200,"Census Tract 9502, Kalkaska County, Michigan",3775,53.5,8,36.1
1400000US26079950300,"Census Tract 9503, Kalkaska County, Michigan",4149,62.3,6.1,48.2
1400000US26079950400,"Census Tract 9504, Kalkaska County, Michigan",3055,53.8,9.5,45.5
1400000US26079950601,"Census Tract 9506.01, Kalkaska County, Michigan",1767,45.1,6,40.9
1400000US26079950602,"Census Tract 9506.02, Kalkaska County, Michigan",1482,53.3,8.4,34
1400000US26081000100,"Census Tract 1, Kent County, Michigan",1851,63.6,4.9,44.2
1400000US26081000200,"Census Tract 2, Kent County, Michigan",2024,42.6,5.9,35.3
1400000US26081000300,"Census Tract 3, Kent County, Michigan",4295,64.7,5.2,37.6
1400000US26081000400,"Census Tract 4, Kent County, Michigan",2446,79.3,2.2,58.6
1400000US26081000500,"Census Tract 5, Kent County, Michigan",3236,71.4,2,60.5
1400000US26081000600,"Census Tract 6, Kent County, Michigan",3544,62.3,2.8,19.4
1400000US26081000700,"Census Tract 7, Kent County, Michigan",2456,77.5,3.9,59.3
1400000US26081000800,"Census Tract 8, Kent County, Michigan",2544,62,4.6,42.6
1400000US26081000900,"Census Tract 9, Kent County, Michigan",2488,70.7,7.8,56.6
1400000US26081001000,"Census Tract 10, Kent County, Michigan",3699,75.7,7.6,81.6
1400000US26081001101,"Census Tract 11.01, Kent County, Michigan",4899,56.2,4.8,48.3
1400000US26081001102,"Census Tract 11.02, Kent County, Michigan",3357,56.5,7.3,62.5
1400000US26081001200,"Census Tract 12, Kent County, Michigan",2687,78.3,3.8,56
1400000US26081001300,"Census Tract 13, Kent County, Michigan",2394,77,13.3,59
1400000US26081001400,"Census Tract 14, Kent County, Michigan",1928,80.1,2.4,37
1400000US26081001500,"Census Tract 15, Kent County, Michigan",2684,81.2,4.4,75.7
1400000US26081001600,"Census Tract 16, Kent County, Michigan",4260,68.2,3.1,64
1400000US26081001700,"Census Tract 17, Kent County, Michigan",3674,63.1,1.3,34.9
1400000US26081001800,"Census Tract 18, Kent County, Michigan",5432,61.1,3.3,70.6
1400000US26081001900,"Census Tract 19, Kent County, Michigan",4462,79.2,9.5,68.6
1400000US26081002000,"Census Tract 20, Kent County, Michigan",2039,68.2,11.4,43.9
1400000US26081002100,"Census Tract 21, Kent County, Michigan",2993,74.4,8,39.7
1400000US26081002200,"Census Tract 22, Kent County, Michigan",4490,81.9,5.4,51.4
1400000US26081002300,"Census Tract 23, Kent County, Michigan",3428,68.5,2.8,30.4
1400000US26081002400,"Census Tract 24, Kent County, Michigan",2694,75.5,4.4,79.8
1400000US26081002500,"Census Tract 25, Kent County, Michigan",4192,81.7,6,81.7
1400000US26081002600,"Census Tract 26, Kent County, Michigan",2444,64.1,14.6,60.4
1400000US26081002700,"Census Tract 27, Kent County, Michigan",2896,71.5,12,72.5
1400000US26081002800,"Census Tract 28, Kent County, Michigan",1190,60.3,12.8,46.3
1400000US26081002900,"Census Tract 29, Kent County, Michigan",1164,71.1,6.4,47.1
1400000US26081003000,"Census Tract 30, Kent County, Michigan",1520,84.9,6,77.3
1400000US26081003100,"Census Tract 31, Kent County, Michigan",2397,66.3,13.9,57.7
1400000US26081003200,"Census Tract 32, Kent County, Michigan",3357,60.4,13.4,51.2
1400000US26081003300,"Census Tract 33, Kent County, Michigan",3244,68.5,7.5,66.4
1400000US26081003400,"Census Tract 34, Kent County, Michigan",4260,69.4,5.6,71
1400000US26081003500,"Census Tract 35, Kent County, Michigan",3770,70.8,9.6,54.7
1400000US26081003600,"Census Tract 36, Kent County, Michigan",1747,63.6,11.7,54.9
1400000US26081003700,"Census Tract 37, Kent County, Michigan",3188,67.8,8.5,54.4
1400000US26081003800,"Census Tract 38, Kent County, Michigan",3127,67.3,14.4,49.9
1400000US26081003900,"Census Tract 39, Kent County, Michigan",2366,63.7,13.5,47.7
1400000US26081004000,"Census Tract 40, Kent County, Michigan",2399,64.3,12.8,49.9
1400000US26081004100,"Census Tract 41, Kent County, Michigan",3999,75.3,4.4,39.8
1400000US26081004200,"Census Tract 42, Kent County, Michigan",3166,74.2,6.2,49.7
1400000US26081004300,"Census Tract 43, Kent County, Michigan",3227,68.3,3.6,46
1400000US26081004400,"Census Tract 44, Kent County, Michigan",7460,65.9,7.2,76.9
1400000US26081004500,"Census Tract 45, Kent County, Michigan",6901,58.3,7.2,48
1400000US26081004600,"Census Tract 46, Kent County, Michigan",4634,70.3,4.7,52.8
1400000US26081010101,"Census Tract 101.01, Kent County, Michigan",4586,65.9,3.2,32.7
1400000US26081010102,"Census Tract 101.02, Kent County, Michigan",2173,57.4,7.5,41.9
1400000US26081010200,"Census Tract 102, Kent County, Michigan",3391,68.1,11,59.1
1400000US26081010301,"Census Tract 103.01, Kent County, Michigan",4032,65.3,9.1,58
1400000US26081010302,"Census Tract 103.02, Kent County, Michigan",4799,69.7,0.4,41.7
1400000US26081010401,"Census Tract 104.01, Kent County, Michigan",3962,61.9,4.8,59.9
1400000US26081010402,"Census Tract 104.02, Kent County, Michigan",3510,64,6.9,52.8
1400000US26081010600,"Census Tract 106, Kent County, Michigan",9453,65.9,3.3,33
1400000US26081010700,"Census Tract 107, Kent County, Michigan",4264,71.2,2.4,66.7
1400000US26081010801,"Census Tract 108.01, Kent County, Michigan",6308,71.4,4.7,49.3
1400000US26081010802,"Census Tract 108.02, Kent County, Michigan",4886,66.6,3.3,28.2
1400000US26081010902,"Census Tract 109.02, Kent County, Michigan",3178,64.3,3.4,45.7
1400000US26081010903,"Census Tract 109.03, Kent County, Michigan",5649,73.9,4.1,40.9
1400000US26081010904,"Census Tract 109.04, Kent County, Michigan",5573,74,8.8,82
1400000US26081011001,"Census Tract 110.01, Kent County, Michigan",3305,66.9,3.7,48
1400000US26081011002,"Census Tract 110.02, Kent County, Michigan",3283,65.6,5,45.1
1400000US26081011101,"Census Tract 111.01, Kent County, Michigan",3773,70.9,3.4,51.6
1400000US26081011102,"Census Tract 111.02, Kent County, Michigan",3971,70.5,2.9,52.2
1400000US26081011200,"Census Tract 112, Kent County, Michigan",3505,66.7,3.2,46.3
1400000US26081011301,"Census Tract 113.01, Kent County, Michigan",3877,70.6,3.2,64.5
1400000US26081011302,"Census Tract 113.02, Kent County, Michigan",5149,68.1,5.2,67.1
1400000US26081011401,"Census Tract 114.01, Kent County, Michigan",2044,70.1,5.9,60.9
1400000US26081011403,"Census Tract 114.03, Kent County, Michigan",2181,73.3,0,67.3
1400000US26081011405,"Census Tract 114.05, Kent County, Michigan",2475,66.3,4.7,60.6
1400000US26081011406,"Census Tract 114.06, Kent County, Michigan",4238,77.6,3.8,55.2
1400000US26081011500,"Census Tract 115, Kent County, Michigan",6299,70.7,2.3,55
1400000US26081011600,"Census Tract 116, Kent County, Michigan",5695,66.8,3.5,60.3
1400000US26081011701,"Census Tract 117.01, Kent County, Michigan",4322,69.7,5,39
1400000US26081011702,"Census Tract 117.02, Kent County, Michigan",3606,73.1,3.1,55
1400000US26081011801,"Census Tract 118.01, Kent County, Michigan",5657,72.8,2.5,61.3
1400000US26081011803,"Census Tract 118.03, Kent County, Michigan",3681,66,3.9,59.8
1400000US26081011804,"Census Tract 118.04, Kent County, Michigan",4307,51.6,3.1,59.5
1400000US26081011901,"Census Tract 119.01, Kent County, Michigan",5499,64.4,1.1,0
1400000US26081011902,"Census Tract 119.02, Kent County, Michigan",5403,70,2.8,70.2
1400000US26081012002,"Census Tract 120.02, Kent County, Michigan",5114,65.4,2.3,19.8
1400000US26081012003,"Census Tract 120.03, Kent County, Michigan",5923,67.5,4.7,34.3
1400000US26081012004,"Census Tract 120.04, Kent County, Michigan",3848,72.3,3.1,85.7
1400000US26081012201,"Census Tract 122.01, Kent County, Michigan",5498,58.5,3.9,45.6
1400000US26081012202,"Census Tract 122.02, Kent County, Michigan",5284,67.8,3.2,47.9
1400000US26081012203,"Census Tract 122.03, Kent County, Michigan",3896,63.8,3.5,23.7
1400000US26081012300,"Census Tract 123, Kent County, Michigan",2498,66.3,0.7,89.1
1400000US26081012400,"Census Tract 124, Kent County, Michigan",3012,68.6,1.8,0
1400000US26081012500,"Census Tract 125, Kent County, Michigan",3434,74.7,4.9,33.3
1400000US26081012604,"Census Tract 126.04, Kent County, Michigan",4422,76.1,2.6,16.2
1400000US26081012605,"Census Tract 126.05, Kent County, Michigan",2556,66.8,2,57
1400000US26081012606,"Census Tract 126.06, Kent County, Michigan",4182,64.7,9.7,67.9
1400000US26081012607,"Census Tract 126.07, Kent County, Michigan",4949,68.2,2.3,85.5
1400000US26081012608,"Census Tract 126.08, Kent County, Michigan",3185,72.2,4,66.7
1400000US26081012701,"Census Tract 127.01, Kent County, Michigan",5652,66.3,8.5,57.5
1400000US26081012702,"Census Tract 127.02, Kent County, Michigan",3389,74.2,3,69.3
1400000US26081012703,"Census Tract 127.03, Kent County, Michigan",3632,64.7,1.9,30.9
1400000US26081012800,"Census Tract 128, Kent County, Michigan",3539,70.4,5.8,65.5
1400000US26081012901,"Census Tract 129.01, Kent County, Michigan",4080,70.1,3,75.1
1400000US26081012902,"Census Tract 129.02, Kent County, Michigan",3948,68.4,5.8,55.1
1400000US26081013000,"Census Tract 130, Kent County, Michigan",2719,73.8,6.4,77.7
1400000US26081013100,"Census Tract 131, Kent County, Michigan",4329,71.8,0,35.4
1400000US26081013200,"Census Tract 132, Kent County, Michigan",5531,60.9,2.9,64.6
1400000US26081013300,"Census Tract 133, Kent County, Michigan",3897,73.2,2.5,37.9
1400000US26081013400,"Census Tract 134, Kent County, Michigan",4352,70.5,6.2,39.3
1400000US26081013500,"Census Tract 135, Kent County, Michigan",3858,67.8,6.6,65.8
1400000US26081013600,"Census Tract 136, Kent County, Michigan",1779,71.7,3.6,48.4
1400000US26081013700,"Census Tract 137, Kent County, Michigan",5289,69.3,7.4,48.9
1400000US26081013801,"Census Tract 138.01, Kent County, Michigan",1150,62.7,5.7,31
1400000US26081013802,"Census Tract 138.02, Kent County, Michigan",5437,76.6,4.1,52.2
1400000US26081013900,"Census Tract 139, Kent County, Michigan",5098,77,3.9,75.7
1400000US26081014000,"Census Tract 140, Kent County, Michigan",5534,63.4,6.9,54.1
1400000US26081014100,"Census Tract 141, Kent County, Michigan",1433,69.2,3.4,47
1400000US26081014200,"Census Tract 142, Kent County, Michigan",2857,69.3,5.6,51.7
1400000US26081014300,"Census Tract 143, Kent County, Michigan",2352,68.3,3.6,76.8
1400000US26081014501,"Census Tract 145.01, Kent County, Michigan",8787,73.6,3.1,52.6
1400000US26081014502,"Census Tract 145.02, Kent County, Michigan",6329,71.1,5.4,50
1400000US26081014601,"Census Tract 146.01, Kent County, Michigan",6653,65.3,2.7,58.7
1400000US26081014602,"Census Tract 146.02, Kent County, Michigan",7900,71.1,3.6,48.1
1400000US26081014701,"Census Tract 147.01, Kent County, Michigan",3129,67.8,5.4,52.1
1400000US26081014703,"Census Tract 147.03, Kent County, Michigan",3754,75.4,7.6,60.5
1400000US26081014704,"Census Tract 147.04, Kent County, Michigan",2509,75.2,3.9,55.9
1400000US26081014803,"Census Tract 148.03, Kent County, Michigan",2445,71,0.7,0
1400000US26081014804,"Census Tract 148.04, Kent County, Michigan",6261,70.4,4.2,68.1
1400000US26081014805,"Census Tract 148.05, Kent County, Michigan",5486,70.9,2.6,74.5
1400000US26081014806,"Census Tract 148.06, Kent County, Michigan",4334,73.3,1.7,80
1400000US26081014807,"Census Tract 148.07, Kent County, Michigan",6327,73.3,2.5,71.6
1400000US26083000100,"Census Tract 1, Keweenaw County, Michigan",1849,48.5,5.9,30.5
1400000US26083980100,"Census Tract 9801, Keweenaw County, Michigan",3,33.3,100,-
1400000US26083990100,"Census Tract 9901, Keweenaw County, Michigan",0,-,-,-
1400000US26085960100,"Census Tract 9601, Lake County, Michigan",2331,34.4,9.1,33.8
1400000US26085961100,"Census Tract 9611, Lake County, Michigan",2915,41.6,14.7,36.4
1400000US26085961200,"Census Tract 9612, Lake County, Michigan",2283,37.4,12.6,30.1
1400000US26085961300,"Census Tract 9613, Lake County, Michigan",2543,46.8,11.3,45.3
1400000US26087330000,"Census Tract 3300, Lapeer County, Michigan",3037,55.5,4.3,34.6
1400000US26087330500,"Census Tract 3305, Lapeer County, Michigan",2310,61.9,7.1,48.5
1400000US26087331000,"Census Tract 3310, Lapeer County, Michigan",1455,54.6,6.3,48.6
1400000US26087331500,"Census Tract 3315, Lapeer County, Michigan",2320,57.4,12.7,58.8
1400000US26087332000,"Census Tract 3320, Lapeer County, Michigan",4499,59.9,5.3,48.9
1400000US26087332500,"Census Tract 3325, Lapeer County, Michigan",2836,58.4,4.8,43.7
1400000US26087333000,"Census Tract 3330, Lapeer County, Michigan",2611,56.8,9.4,39.7
1400000US26087333500,"Census Tract 3335, Lapeer County, Michigan",4456,61.7,7.8,71.5
1400000US26087334000,"Census Tract 3340, Lapeer County, Michigan",2182,51.4,7.9,35.3
1400000US26087334500,"Census Tract 3345, Lapeer County, Michigan",1817,58.7,5.1,36.8
1400000US26087336000,"Census Tract 3360, Lapeer County, Michigan",4304,56.4,4.1,40.6
1400000US26087336500,"Census Tract 3365, Lapeer County, Michigan",1213,0,-,-
1400000US26087337000,"Census Tract 3370, Lapeer County, Michigan",2620,48.3,10.2,43.3
1400000US26087337500,"Census Tract 3375, Lapeer County, Michigan",3311,57.5,13,43.1
1400000US26087338000,"Census Tract 3380, Lapeer County, Michigan",4280,58.6,5.1,37
1400000US26087338500,"Census Tract 3385, Lapeer County, Michigan",3775,59.3,4.5,46.2
1400000US26087339000,"Census Tract 3390, Lapeer County, Michigan",2404,64,5.9,71.2
1400000US26087339500,"Census Tract 3395, Lapeer County, Michigan",2655,66.7,8.8,68.1
1400000US26087340000,"Census Tract 3400, Lapeer County, Michigan",3283,67,4.1,60.7
1400000US26087340500,"Census Tract 3405, Lapeer County, Michigan",2251,60.2,3.1,52.6
1400000US26087341000,"Census Tract 3410, Lapeer County, Michigan",3964,63,5.9,40.5
1400000US26087341500,"Census Tract 3415, Lapeer County, Michigan",3507,63.8,5.6,70.5
1400000US26087342000,"Census Tract 3420, Lapeer County, Michigan",3804,58.8,7,32.2
1400000US26087342100,"Census Tract 3421, Lapeer County, Michigan",2933,56.3,3.2,62.8
1400000US26089970100,"Census Tract 9701, Leelanau County, Michigan",1887,47.3,7.5,71.3
1400000US26089970200,"Census Tract 9702, Leelanau County, Michigan",4462,56.5,5.1,71.1
1400000US26089970300,"Census Tract 9703, Leelanau County, Michigan",2283,53.9,2.8,28.1
1400000US26089970400,"Census Tract 9704, Leelanau County, Michigan",1384,42.3,2.9,21.1
1400000US26089970500,"Census Tract 9705, Leelanau County, Michigan",4104,61.5,6.4,50.6
1400000US26089970600,"Census Tract 9706, Leelanau County, Michigan",4463,57.6,5.5,42.7
1400000US26089990000,"Census Tract 9900, Leelanau County, Michigan",0,-,-,-
1400000US26091060100,"Census Tract 601, Lenawee County, Michigan",2977,64.6,3.9,61.9
1400000US26091060301,"Census Tract 603.01, Lenawee County, Michigan",3879,63.5,3.8,33.9
1400000US26091060302,"Census Tract 603.02, Lenawee County, Michigan",3380,58.7,6.5,52.7
1400000US26091060401,"Census Tract 604.01, Lenawee County, Michigan",3005,51.6,5.7,57.1
1400000US26091060402,"Census Tract 604.02, Lenawee County, Michigan",2771,55.3,6.7,38.9
1400000US26091060500,"Census Tract 605, Lenawee County, Michigan",2748,56.4,3.4,40.7
1400000US26091060600,"Census Tract 606, Lenawee County, Michigan",4397,67.3,3,72.7
1400000US26091060700,"Census Tract 607, Lenawee County, Michigan",5608,64.6,4.1,0
1400000US26091060800,"Census Tract 608, Lenawee County, Michigan",2679,65.3,3.9,68
1400000US26091061200,"Census Tract 612, Lenawee County, Michigan",1508,64.7,7.7,71.2
1400000US26091061301,"Census Tract 613.01, Lenawee County, Michigan",3323,56.7,12.5,55.3
1400000US26091061302,"Census Tract 613.02, Lenawee County, Michigan",2288,65.3,7.8,69
1400000US26091061400,"Census Tract 614, Lenawee County, Michigan",2932,50.4,3.3,38.9
1400000US26091061500,"Census Tract 615, Lenawee County, Michigan",4916,63.2,3,79.2
1400000US26091061600,"Census Tract 616, Lenawee County, Michigan",2916,57.8,9.1,44.8
1400000US26091061700,"Census Tract 617, Lenawee County, Michigan",8156,38.1,5.3,50
1400000US26091061800,"Census Tract 618, Lenawee County, Michigan",3092,58,6.6,46.6
1400000US26091061900,"Census Tract 619, Lenawee County, Michigan",3561,57,6.4,55.5
1400000US26091062000,"Census Tract 620, Lenawee County, Michigan",2122,63.9,4.7,53.7
1400000US26091062100,"Census Tract 621, Lenawee County, Michigan",3319,67.2,4.1,47
1400000US26091062200,"Census Tract 622, Lenawee County, Michigan",1930,59.3,5.2,49.1
1400000US26091062300,"Census Tract 623, Lenawee County, Michigan",4318,61.5,2.9,50
1400000US26091062400,"Census Tract 624, Lenawee County, Michigan",4188,60.8,3.8,52.4
1400000US26093710100,"Census Tract 7101, Livingston County, Michigan",2063,66.2,4,61.4
1400000US26093710300,"Census Tract 7103, Livingston County, Michigan",3371,63.1,7.4,69.7
1400000US26093710500,"Census Tract 7105, Livingston County, Michigan",1508,63.7,7.1,74.4
1400000US26093710700,"Census Tract 7107, Livingston County, Michigan",1421,55.8,10.2,17.6
1400000US26093711000,"Census Tract 7110, Livingston County, Michigan",3396,62.9,3.3,42.1
1400000US26093712101,"Census Tract 7121.01, Livingston County, Michigan",2566,60.6,2.1,61.4
1400000US26093712102,"Census Tract 7121.02, Livingston County, Michigan",2274,70.9,1.5,17.1
1400000US26093712601,"Census Tract 7126.01, Livingston County, Michigan",3483,67.6,4.5,6.8
1400000US26093712602,"Census Tract 7126.02, Livingston County, Michigan",2521,73.8,3.6,75
1400000US26093713100,"Census Tract 7131, Livingston County, Michigan",3932,63.3,4.9,21
1400000US26093713300,"Census Tract 7133, Livingston County, Michigan",1233,62,1.3,-
1400000US26093713500,"Census Tract 7135, Livingston County, Michigan",2970,67.6,7,96.6
1400000US26093713700,"Census Tract 7137, Livingston County, Michigan",3541,74.2,6.5,74.5
1400000US26093720100,"Census Tract 7201, Livingston County, Michigan",2759,71.9,5.2,62.9
1400000US26093721100,"Census Tract 7211, Livingston County, Michigan",2723,66.5,3.8,41.9
1400000US26093722100,"Census Tract 7221, Livingston County, Michigan",2435,74.4,4.7,54.3
1400000US26093722300,"Census Tract 7223, Livingston County, Michigan",2233,70.1,6.5,68.5
1400000US26093722500,"Census Tract 7225, Livingston County, Michigan",1709,72,4.4,21.3
1400000US26093724001,"Census Tract 7240.01, Livingston County, Michigan",1887,67.9,5.4,43.7
1400000US26093724002,"Census Tract 7240.02, Livingston County, Michigan",1909,64.7,4.9,69.8
1400000US26093724003,"Census Tract 7240.03, Livingston County, Michigan",1939,72.3,2.1,76
